<<<<<<< HEAD
Year,Team,Conf,NetRtg,ORtg,DRtg,AdjT
2009,Bradley,MVC,3.95,104.9,101.0,64.7,,,,,,,,,,,,,,,
2009,St. John's,BE,3.88,102.7,98.8,65.4,,,,,,,,,,,,,,,
2009,Jacksonville,ASun,3.87,108.2,104.4,66.2,,,,,,,,,,,,,,,
2009,Sam Houston St.,Slnd,3.64,107.3,103.7,66.1,,,,,,,,,,,,,,,
2009,Kent St.,MAC,3.47,103.2,99.7,66.1,,,,,,,,,,,,,,,
2009,New Mexico St.,WAC,3.31,109.4,106.0,69.1,,,,,,,,,,,,,,,
2009,TCU,MWC,3.23,103.5,100.3,62.8,,,,,,,,,,,,,,,
2009,Arkansas,SEC,3.2,105.1,101.9,68.6,,,,,,,,,,,,,,,
2009,Evansville,MVC,3.1,102.7,99.6,66.5,,,,,,,,,,,,,,,
2009,Illinois Chicago,Horz,3.01,105.6,102.6,65.1,,,,,,,,,,,,,,,
2009,Wyoming,MWC,2.98,107.0,104.0,69.5,,,,,,,,,,,,,,,
2009,Murray St.,OVC,2.76,103.1,100.3,62.4,,,,,,,,,,,,,,,
2009,Drexel,CAA,2.65,98.6,95.9,63.0,,,,,,,,,,,,,,,
2009,James Madison,CAA,2.42,105.8,103.3,65.9,,,,,,,,,,,,,,,
2009,Wichita St.,MVC,2.39,102.8,100.4,62.3,,,,,,,,,,,,,,,
2009,UCF,CUSA,2.32,105.9,103.6,65.9,,,,,,,,,,,,,,,
2009,South Florida,BE,2.3,101.5,99.2,60.9,,,,,,,,,,,,,,,
2009,Santa Clara,WCC,2.25,101.6,99.3,63.7,,,,,,,,,,,,,,,
2009,Massachusetts,A10,2.22,105.1,102.9,68.4,,,,,,,,,,,,,,,
2009,UT Arlington,Slnd,2.05,109.4,107.4,69.0,,,,,,,,,,,,,,,
2009,Charlotte,A10,1.84,103.9,102.0,65.5,,,,,,,,,,,,,,,
2009,Drake,MVC,1.8,102.4,100.6,62.9,,,,,,,,,,,,,,,
2009,Bowling Green,MAC,1.79,102.5,100.7,62.5,,,,,,,,,,,,,,,
2009,Saint Louis,A10,1.75,101.8,100.1,60.0,,,,,,,,,,,,,,,
2009,Southern Miss,CUSA,1.58,106.7,105.1,62.4,,,,,,,,,,,,,,,
2009,Mount St. Mary's,NEC,1.54,101.4,99.9,63.9,,,,,,,,,,,,,,,
2009,Robert Morris,NEC,1.49,102.0,100.6,66.0,,,,,,,,,,,,,,,
2009,Charleston,SC,1.4,110.0,108.6,66.2,,,,,,,,,,,,,,,
2009,Little Rock,SB,1.24,99.9,98.7,64.9,,,,,,,,,,,,,,,
2009,Rutgers,BE,1.13,98.6,97.4,64.2,,,,,,,,,,,,,,,
2009,Morgan St.,MEAC,0.99,100.1,99.1,65.5,,,,,,,,,,,,,,,
2009,Boise St.,WAC,0.97,103.1,102.1,68.7,,,,,,,,,,,,,,,
2009,North Texas,SB,0.95,109.0,108.0,68.1,,,,,,,,,,,,,,,
2009,Milwaukee,Horz,0.93,104.6,103.7,66.6,,,,,,,,,,,,,,,
2009,Marshall,CUSA,0.92,107.2,106.3,64.6,,,,,,,,,,,,,,,
2009,Eastern Kentucky,OVC,0.9,112.6,111.7,59.4,,,,,,,,,,,,,,,
2009,Southern Illinois,MVC,0.81,102.2,101.4,63.7,,,,,,,,,,,,,,,
2009,Morehead St.,OVC,0.76,102.0,101.3,65.3,,,,,,,,,,,,,,,
2009,Lipscomb,ASun,0.44,105.5,105.1,67.7,,,,,,,,,,,,,,,
2009,Oregon,P10,0.43,104.2,103.8,68.2,,,,,,,,,,,,,,,
2009,Idaho,WAC,0.25,104.4,104.1,62.4,,,,,,,,,,,,,,,
2009,Texas A&M Corpus Chris,Slnd,0.2,100.0,99.8,66.4,,,,,,,,,,,,,,,
2009,San Diego,WCC,0.11,98.4,98.3,62.1,,,,,,,,,,,,,,,
2009,Louisiana Tech,WAC,0.0,101.3,101.3,62.5,,,,,,,,,,,,,,,
2009,Middle Tennessee,SB,-0.07,104.5,104.6,63.3,,,,,,,,,,,,,,,
2009,UC Santa Barbara,BW,-0.09,99.8,99.9,65.0,,,,,,,,,,,,,,,
2009,VMI,BSth,-0.44,108.5,108.9,80.1,,,,,,,,,,,,,,,
2009,Nicholls St.,Slnd,-0.46,101.9,102.3,59.1,,,,,,,,,,,,,,,
2009,Long Beach St.,BW,-0.51,104.5,105.0,65.9,,,,,,,,,,,,,,,
2009,Hofstra,CAA,-0.56,97.9,98.4,67.0,,,,,,,,,,,,,,,
2009,Ohio,MAC,-0.58,101.8,102.4,65.1,,,,,,,,,,,,,,,
2009,Boston University,AE,-0.59,104.4,104.9,62.7,,,,,,,,,,,,,,,
2009,Montana,BSky,-0.7,104.1,104.8,61.9,,,,,,,,,,,,,,,
2009,Fairfield,MAAC,-0.77,103.2,104.0,63.6,,,,,,,,,,,,,,,
2009,Tulane,CUSA,-0.78,98.6,99.4,64.6,,,,,,,,,,,,,,,
2009,IUPUI,Sum,-0.79,103.8,104.6,61.2,,,,,,,,,,,,,,,
2009,Radford,BSth,-0.86,101.2,102.1,69.2,,,,,,,,,,,,,,,
2009,Binghamton,AE,-0.98,102.3,103.3,67.2,,,,,,,,,,,,,,,
2009,Colorado,B12,-1.0,101.2,102.2,61.6,,,,,,,,,,,,,,,
2009,Rider,MAAC,-1.25,105.1,106.3,67.8,,,,,,,,,,,,,,,
2009,South Alabama,SB,-1.28,102.8,104.1,63.2,,,,,,,,,,,,,,,
2009,Colorado St.,MWC,-1.37,107.0,108.4,66.4,,,,,,,,,,,,,,,
2009,Holy Cross,Pat,-1.39,98.7,100.1,64.5,,,,,,,,,,,,,,,
2009,Troy,SB,-1.42,108.8,110.2,69.9,,,,,,,,,,,,,,,
2009,Austin Peay,OVC,-1.64,107.4,109.0,66.7,,,,,,,,,,,,,,,
2009,Utah Valley,ind,-2.01,104.1,106.2,60.5,,,,,,,,,,,,,,,
2009,Sacred Heart,NEC,-2.13,103.9,106.0,68.0,,,,,,,,,,,,,,,
2009,George Washington,A10,-2.17,102.2,104.4,63.0,,,,,,,,,,,,,,,
2009,St. Bonaventure,A10,-2.22,98.6,100.8,70.1,,,,,,,,,,,,,,,
2009,UTSA,Slnd,-2.26,102.0,104.3,68.9,,,,,,,,,,,,,,,
2009,Stony Brook,AE,-2.36,98.2,100.6,62.8,,,,,,,,,,,,,,,
2009,Manhattan,MAAC,-2.42,97.6,100.0,65.4,,,,,,,,,,,,,,,
2009,San Jose St.,WAC,-2.64,101.6,104.2,66.2,,,,,,,,,,,,,,,
2009,Idaho St.,BSky,-2.64,102.7,105.4,62.6,,,,,,,,,,,,,,,
2009,The Citadel,SC,-2.72,102.6,105.3,61.7,,,,,,,,,,,,,,,
2009,Iona,MAAC,-2.73,96.0,98.7,63.8,,,,,,,,,,,,,,,
2009,Liberty,BSth,-2.79,105.2,108.0,65.1,,,,,,,,,,,,,,,
2009,Missouri St.,MVC,-2.83,99.4,102.3,62.2,,,,,,,,,,,,,,,
2009,Georgia,SEC,-2.95,95.4,98.3,68.1,,,,,,,,,,,,,,,
2009,Southeastern Louisiana,Slnd,-2.97,100.5,103.5,65.1,,,,,,,,,,,,,,,
2009,Alabama St.,SWAC,-2.97,100.7,103.6,63.6,,,,,,,,,,,,,,,
2009,Cal St. Fullerton,BW,-3.24,105.6,108.8,67.2,,,,,,,,,,,,,,,
2009,Northern Colorado,BSky,-3.34,103.3,106.7,66.5,,,,,,,,,,,,,,,
2009,Indiana St.,MVC,-3.36,102.6,105.9,63.3,,,,,,,,,,,,,,,
2009,Denver,SB,-3.5,102.7,106.2,56.1,,,,,,,,,,,,,,,
2009,SMU,CUSA,-3.52,101.6,105.1,63.6,,,,,,,,,,,,,,,
2009,DePaul,BE,-3.72,102.0,105.8,64.6,,,,,,,,,,,,,,,
2009,Fresno St.,WAC,-3.78,99.7,103.5,66.5,,,,,,,,,,,,,,,
2009,Texas St.,Slnd,-3.89,102.4,106.3,73.9,,,,,,,,,,,,,,,
2009,Indiana,B10,-3.92,99.1,103.0,65.4,,,,,,,,,,,,,,,
2009,Lamar,Slnd,-3.96,100.4,104.4,66.4,,,,,,,,,,,,,,,
2009,Delaware,CAA,-3.98,102.7,106.6,67.0,,,,,,,,,,,,,,,
2009,South Dakota St.,Sum,-4.0,104.9,108.9,64.6,,,,,,,,,,,,,,,
2009,Chattanooga,SC,-4.04,104.3,108.4,69.5,,,,,,,,,,,,,,,
2009,Hawaii,WAC,-4.17,97.2,101.3,63.9,,,,,,,,,,,,,,,
2009,East Carolina,CUSA,-4.19,110.4,114.6,64.7,,,,,,,,,,,,,,,
2009,Purdue Fort Wayne,Sum,-4.29,102.5,106.8,65.3,,,,,,,,,,,,,,,
2009,UC Irvine,BW,-4.39,104.1,108.5,62.7,,,,,,,,,,,,,,,
2009,Mercer,ASun,-4.4,105.2,109.6,67.4,,,,,,,,,,,,,,,
2009,UC Riverside,BW,-4.68,97.5,102.2,59.9,,,,,,,,,,,,,,,
2009,UC Davis,BW,-4.81,105.2,110.0,69.4,,,,,,,,,,,,,,,
2009,Loyola MD,MAAC,-5.05,102.8,107.8,65.6,,,,,,,,,,,,,,,
2009,Wofford,SC,-5.14,106.3,111.4,61.9,,,,,,,,,,,,,,,
2009,Youngstown St.,Horz,-5.19,101.5,106.7,65.7,,,,,,,,,,,,,,,
2009,Navy,Pat,-5.2,98.7,103.9,68.7,,,,,,,,,,,,,,,
2009,Arkansas St.,SB,-5.23,95.9,101.1,64.3,,,,,,,,,,,,,,,
2009,Valparaiso,Horz,-5.27,99.7,105.0,63.2,,,,,,,,,,,,,,,
2009,Southern Utah,Sum,-5.39,102.1,107.5,62.7,,,,,,,,,,,,,,,
2009,Georgia St.,CAA,-5.6,98.7,104.3,60.1,,,,,,,,,,,,,,,
2009,Loyola Chicago,Horz,-5.69,99.9,105.6,63.8,,,,,,,,,,,,,,,
2009,Air Force,MWC,-5.7,98.6,104.3,57.8,,,,,,,,,,,,,,,
2009,McNeese St.,Slnd,-5.88,94.1,100.0,64.8,,,,,,,,,,,,,,,
2009,Gardner Webb,BSth,-5.9,101.6,107.5,68.5,,,,,,,,,,,,,,,
2009,Chicago St.,ind,-6.02,106.0,112.0,74.2,,,,,,,,,,,,,,,
2009,William & Mary,CAA,-6.08,96.5,102.5,60.9,,,,,,,,,,,,,,,
2009,Rice,CUSA,-6.1,100.4,106.5,63.5,,,,,,,,,,,,,,,
2009,Montana St.,BSky,-6.11,100.9,107.0,64.8,,,,,,,,,,,,,,,
2009,Canisius,MAAC,-6.13,93.9,100.0,66.5,,,,,,,,,,,,,,,
2009,Tennessee Tech,OVC,-6.35,98.1,104.4,71.4,,,,,,,,,,,,,,,
2009,Northern Arizona,BSky,-6.47,101.8,108.3,62.2,,,,,,,,,,,,,,,
2009,Ball St.,MAC,-6.5,95.2,101.7,60.6,,,,,,,,,,,,,,,
2009,Western Carolina,SC,-6.58,100.7,107.3,67.7,,,,,,,,,,,,,,,
2009,Campbell,ASun,-6.61,96.0,102.6,68.7,,,,,,,,,,,,,,,
2009,LIU,NEC,-6.74,100.6,107.4,67.4,,,,,,,,,,,,,,,
2009,San Francisco,WCC,-6.93,104.1,111.0,64.6,,,,,,,,,,,,,,,
2009,Yale,Ivy,-6.95,95.3,102.2,65.4,,,,,,,,,,,,,,,
2009,Albany,AE,-6.99,97.3,104.3,64.3,,,,,,,,,,,,,,,
2009,Jackson St.,SWAC,-7.1,98.1,105.2,67.8,,,,,,,,,,,,,,,
2009,Western Michigan,MAC,-7.26,98.3,105.6,63.6,,,,,,,,,,,,,,,
2009,Samford,SC,-7.34,101.4,108.8,57.8,,,,,,,,,,,,,,,
2009,Marist,MAAC,-7.65,94.5,102.1,66.8,,,,,,,,,,,,,,,
2009,Central Michigan,MAC,-7.71,99.0,106.7,62.5,,,,,,,,,,,,,,,
2009,Eastern Washington,BSky,-7.74,97.7,105.4,63.6,,,,,,,,,,,,,,,
2009,Harvard,Ivy,-7.76,102.4,110.1,65.1,,,,,,,,,,,,,,,
2009,Presbyterian,BSth,-7.84,93.7,101.6,60.4,,,,,,,,,,,,,,,
2009,Jacksonville St.,OVC,-7.87,100.4,108.3,64.3,,,,,,,,,,,,,,,
2009,Stetson,ASun,-7.87,96.2,104.0,67.2,,,,,,,,,,,,,,,
2009,Towson,CAA,-7.99,101.2,109.2,65.7,,,,,,,,,,,,,,,
2009,Louisiana,SB,-8.03,97.3,105.4,66.0,,,,,,,,,,,,,,,
2009,Appalachian St.,SC,-8.1,101.5,109.6,69.7,,,,,,,,,,,,,,,
2009,New Hampshire,AE,-8.46,97.2,105.6,62.1,,,,,,,,,,,,,,,
2009,UMBC,AE,-8.56,101.9,110.5,63.6,,,,,,,,,,,,,,,
2009,UNC Asheville,BSth,-8.64,102.1,110.7,67.7,,,,,,,,,,,,,,,
2009,Princeton,Ivy,-8.72,95.5,104.3,57.6,,,,,,,,,,,,,,,
2009,Lehigh,Pat,-8.84,93.9,102.8,66.0,,,,,,,,,,,,,,,
2009,FIU,SB,-8.84,97.3,106.1,64.2,,,,,,,,,,,,,,,
2009,Coppin St.,MEAC,-9.12,98.4,107.6,64.5,,,,,,,,,,,,,,,
2009,Eastern Illinois,OVC,-9.29,97.5,106.8,61.6,,,,,,,,,,,,,,,
2009,Cal Poly,BW,-9.52,97.6,107.1,65.1,,,,,,,,,,,,,,,
2009,Detroit Mercy,Horz,-9.54,91.4,101.0,63.9,,,,,,,,,,,,,,,
2009,Saint Peter's,MAAC,-9.56,93.6,103.2,62.6,,,,,,,,,,,,,,,
2009,Cal St. Bakersfield,ind,-9.69,100.1,109.8,64.8,,,,,,,,,,,,,,,
2009,Penn,Ivy,-9.7,96.1,105.8,67.2,,,,,,,,,,,,,,,
2009,Tennessee St.,OVC,-9.86,101.6,111.4,68.6,,,,,,,,,,,,,,,
2009,Hampton,MEAC,-9.99,86.3,96.3,63.5,,,,,,,,,,,,,,,
2009,South Carolina St.,MEAC,-10.24,96.4,106.6,68.5,,,,,,,,,,,,,,,
2009,Wagner,NEC,-10.42,97.6,108.0,66.5,,,,,,,,,,,,,,,
2009,Winthrop,BSth,-10.61,92.0,102.6,61.7,,,,,,,,,,,,,,,
2009,Quinnipiac,NEC,-10.81,97.2,108.0,64.6,,,,,,,,,,,,,,,
2009,Columbia,Ivy,-10.85,90.9,101.7,64.2,,,,,,,,,,,,,,,
2009,UMKC,Sum,-10.9,99.4,110.4,65.5,,,,,,,,,,,,,,,
2009,New Orleans,SB,-11.32,91.8,103.1,65.4,,,,,,,,,,,,,,,
2009,USC Upstate,ASun,-11.44,93.4,104.8,62.6,,,,,,,,,,,,,,,
2009,Coastal Carolina,BSth,-11.55,96.1,107.6,66.2,,,,,,,,,,,,,,,
2009,Florida Atlantic,SB,-11.58,101.5,113.1,64.1,,,,,,,,,,,,,,,
2009,Prairie View A&M,SWAC,-11.72,94.4,106.1,67.0,,,,,,,,,,,,,,,
2009,Bethune Cookman,MEAC,-11.76,89.5,101.3,59.8,,,,,,,,,,,,,,,
2009,Central Connecticut,NEC,-11.95,97.7,109.7,63.6,,,,,,,,,,,,,,,
2009,Northern Illinois,MAC,-12.27,94.6,106.9,68.9,,,,,,,,,,,,,,,
2009,Army,Pat,-12.46,88.3,100.7,62.8,,,,,,,,,,,,,,,
2009,Elon,SC,-12.5,94.9,107.4,63.9,,,,,,,,,,,,,,,
2009,Louisiana Monroe,SB,-12.94,97.1,110.1,67.3,,,,,,,,,,,,,,,
2009,Bucknell,Pat,-13.02,93.4,106.4,67.3,,,,,,,,,,,,,,,
2009,Pepperdine,WCC,-13.04,92.7,105.7,66.5,,,,,,,,,,,,,,,
2009,Florida Gulf Coast,ASun,-13.17,92.3,105.5,69.2,,,,,,,,,,,,,,,
2009,Maine,AE,-13.17,97.6,110.8,64.3,,,,,,,,,,,,,,,
2009,Western Illinois,Sum,-13.2,97.4,110.6,58.5,,,,,,,,,,,,,,,
2009,Toledo,MAC,-13.31,92.6,105.9,64.9,,,,,,,,,,,,,,,
2009,North Carolina A&T,MEAC,-13.45,91.5,105.0,69.7,,,,,,,,,,,,,,,
2009,SIU Edwardsville,ind,-13.72,91.2,104.9,69.5,,,,,,,,,,,,,,,
2009,Arkansas Pine Bluff,SWAC,-13.77,88.0,101.7,69.7,,,,,,,,,,,,,,,
2009,Brown,Ivy,-13.78,95.3,109.1,64.2,,,,,,,,,,,,,,,
2009,Norfolk St.,MEAC,-13.91,97.5,111.4,70.0,,,,,,,,,,,,,,,
2009,UNC Wilmington,CAA,-14.59,99.1,113.7,70.6,,,,,,,,,,,,,,,
2009,High Point,BSth,-14.72,91.0,105.7,63.5,,,,,,,,,,,,,,,
2009,Georgia Southern,SC,-14.75,98.0,112.7,68.9,,,,,,,,,,,,,,,
2009,Eastern Michigan,MAC,-14.97,90.2,105.1,61.2,,,,,,,,,,,,,,,
2009,Colgate,Pat,-15.1,90.7,105.8,60.9,,,,,,,,,,,,,,,
2009,Charleston Southern,BSth,-15.63,96.5,112.1,65.0,,,,,,,,,,,,,,,
2009,Longwood,ind,-15.67,96.8,112.4,73.8,,,,,,,,,,,,,,,
2009,Hartford,AE,-15.94,92.1,108.0,63.4,,,,,,,,,,,,,,,
2009,Dartmouth,Ivy,-16.08,92.8,108.8,64.5,,,,,,,,,,,,,,,
2009,Northwestern St.,Slnd,-16.18,91.8,108.0,74.8,,,,,,,,,,,,,,,
2009,Delaware St.,MEAC,-16.53,97.1,113.6,58.2,,,,,,,,,,,,,,,
2009,Lafayette,Pat,-17.09,95.1,112.2,68.4,,,,,,,,,,,,,,,
2009,Central Arkansas,Slnd,-17.11,94.3,111.4,64.6,,,,,,,,,,,,,,,
2009,Texas Southern,SWAC,-18.64,93.2,111.9,66.8,,,,,,,,,,,,,,,
2009,Fordham,A10,-18.68,93.2,111.9,66.7,,,,,,,,,,,,,,,
2009,Loyola Marymount,WCC,-18.69,89.2,107.9,64.2,,,,,,,,,,,,,,,
2009,UNC Greensboro,SC,-18.85,93.5,112.3,64.9,,,,,,,,,,,,,,,
2009,Mississippi Valley St.,SWAC,-18.88,94.0,112.9,66.3,,,,,,,,,,,,,,,
2009,Monmouth,NEC,-19.1,93.9,113.0,64.0,,,,,,,,,,,,,,,
2009,Furman,SC,-19.21,91.3,110.5,63.8,,,,,,,,,,,,,,,
2009,Saint Francis,NEC,-19.29,94.4,113.7,62.3,,,,,,,,,,,,,,,
2009,Howard,MEAC,-19.82,90.9,110.8,65.4,,,,,,,,,,,,,,,
2009,Florida A&M,MEAC,-19.87,90.7,110.5,66.2,,,,,,,,,,,,,,,
2009,Southern,SWAC,-19.91,91.2,111.2,64.8,,,,,,,,,,,,,,,
2009,North Florida,ASun,-20.03,89.3,109.4,62.1,,,,,,,,,,,,,,,
2009,Alabama A&M,SWAC,-20.67,86.0,106.7,70.2,,,,,,,,,,,,,,,
2009,Fairleigh Dickinson,NEC,-21.55,91.4,112.9,67.8,,,,,,,,,,,,,,,
2009,Southeast Missouri St.,OVC,-21.81,95.0,116.8,69.7,,,,,,,,,,,,,,,
2009,Kennesaw St.,ASun,-23.44,89.6,113.0,61.6,,,,,,,,,,,,,,,
2009,Sacramento St.,BSky,-24.88,89.6,114.5,63.6,,,,,,,,,,,,,,,
2009,Alcorn St.,SWAC,-26.4,92.1,118.5,72.4,,,,,,,,,,,,,,,
2009,Grambling St.,SWAC,-27.1,89.8,116.9,61.8,,,,,,,,,,,,,,,
2009,Maryland Eastern Shore,MEAC,-27.77,89.2,116.9,63.5,,,,,,,,,,,,,,,
2009,North Carolina Central,ind,-28.86,85.6,114.5,69.0,,,,,,,,,,,,,,,
2009,NJIT,ind,-35.2,71.5,106.7,64.6,,,,,,,,,,,,,,,
2010,Duke,ACC,33.29,121.0,87.7,64.7,,,,,,,,,,,,,,,
2010,Kansas,B12,31.85,120.4,88.5,67.2,,,,,,,,,,,,,,,
2010,Syracuse,BE,27.62,118.5,90.9,68.7,,,,,,,,,,,,,,,
2010,Kentucky,SEC,26.54,114.9,88.3,68.3,,,,,,,,,,,,,,,
2010,West Virginia,BE,25.54,117.2,91.7,62.6,,,,,,,,,,,,,,,
2010,Kansas St.,B12,25.52,116.1,90.6,69.4,,,,,,,,,,,,,,,
2010,Ohio St.,B10,24.99,117.5,92.5,64.6,,,,,,,,,,,,,,,
2010,Baylor,B12,24.95,119.2,94.3,64.5,,,,,,,,,,,,,,,
2010,Wisconsin,B10,23.56,115.2,91.6,59.2,,,,,,,,,,,,,,,
2010,BYU,MWC,23.27,117.3,94.0,71.1,,,,,,,,,,,,,,,
2010,Georgetown,BE,22.64,116.8,94.2,65.8,,,,,,,,,,,,,,,
2010,Butler,Horz,22.45,111.0,88.5,63.0,,,,,,,,,,,,,,,
2010,Maryland,ACC,22.37,118.3,95.9,68.7,,,,,,,,,,,,,,,
2010,California,P10,22.15,119.6,97.4,67.1,,,,,,,,,,,,,,,
2010,Purdue,B10,22.05,109.8,87.7,66.2,,,,,,,,,,,,,,,
2010,Texas A&M,B12,21.33,112.6,91.2,64.3,,,,,,,,,,,,,,,
2010,Villanova,BE,21.24,117.2,96.0,71.2,,,,,,,,,,,,,,,
2010,Xavier,A10,20.87,115.5,94.6,68.9,,,,,,,,,,,,,,,
2010,Texas,B12,20.75,113.9,93.1,71.5,,,,,,,,,,,,,,,
2010,Michigan St.,B10,20.13,112.8,92.7,65.3,,,,,,,,,,,,,,,
2010,Temple,A10,20.12,107.8,87.7,60.4,,,,,,,,,,,,,,,
2010,Missouri,B12,19.99,111.5,91.5,68.8,,,,,,,,,,,,,,,
2010,Utah St.,WAC,19.9,116.0,96.1,59.8,,,,,,,,,,,,,,,
2010,Marquette,BE,19.65,115.1,95.5,62.3,,,,,,,,,,,,,,,
2010,Clemson,ACC,19.28,110.9,91.6,67.6,,,,,,,,,,,,,,,
2010,Dayton,A10,18.92,108.1,89.1,65.5,,,,,,,,,,,,,,,
2010,Northern Iowa,MVC,18.87,109.6,90.8,58.9,,,,,,,,,,,,,,,
2010,Pittsburgh,BE,18.66,111.4,92.8,61.3,,,,,,,,,,,,,,,
2010,Saint Mary's,WCC,18.59,116.5,97.9,66.2,,,,,,,,,,,,,,,
2010,Tennessee,SEC,18.5,108.9,90.4,67.5,,,,,,,,,,,,,,,
2010,Georgia Tech,ACC,18.22,109.2,91.0,68.2,,,,,,,,,,,,,,,
2010,Washington,P10,18.19,111.7,93.6,71.7,,,,,,,,,,,,,,,
2010,Florida St.,ACC,18.02,105.0,87.0,65.3,,,,,,,,,,,,,,,
2010,Minnesota,B10,17.97,112.0,94.1,65.6,,,,,,,,,,,,,,,
2010,Notre Dame,BE,17.71,119.4,101.7,62.4,,,,,,,,,,,,,,,
2010,Vanderbilt,SEC,17.54,113.7,96.2,68.7,,,,,,,,,,,,,,,
2010,Old Dominion,CAA,17.51,107.8,90.3,62.6,,,,,,,,,,,,,,,
2010,Louisville,BE,16.91,114.5,97.6,66.3,,,,,,,,,,,,,,,
2010,Oklahoma St.,B12,16.72,112.2,95.4,66.2,,,,,,,,,,,,,,,
2010,San Diego St.,MWC,16.58,111.4,94.9,63.1,,,,,,,,,,,,,,,
2010,UNLV,MWC,16.56,110.6,94.0,66.3,,,,,,,,,,,,,,,
2010,UTEP,CUSA,16.53,107.7,91.2,67.9,,,,,,,,,,,,,,,
2010,New Mexico,MWC,16.18,113.6,97.4,67.4,,,,,,,,,,,,,,,
2010,Gonzaga,WCC,16.14,112.3,96.1,67.5,,,,,,,,,,,,,,,
2010,Mississippi St.,SEC,15.98,109.7,93.7,66.5,,,,,,,,,,,,,,,
2010,Cornell,Ivy,15.92,117.4,101.5,63.9,,,,,,,,,,,,,,,
2010,Virginia Tech,ACC,15.86,108.3,92.4,67.8,,,,,,,,,,,,,,,
2010,Mississippi,SEC,15.77,112.9,97.2,68.7,,,,,,,,,,,,,,,
2010,Memphis,CUSA,15.24,115.3,100.1,65.2,,,,,,,,,,,,,,,
2010,Florida,SEC,15.23,113.0,97.8,63.9,,,,,,,,,,,,,,,
2010,Connecticut,BE,15.19,107.7,92.5,67.5,,,,,,,,,,,,,,,
2010,Arizona St.,P10,15.18,110.0,94.8,61.0,,,,,,,,,,,,,,,
2010,Murray St.,OVC,15.06,109.0,94.0,65.6,,,,,,,,,,,,,,,
2010,Richmond,A10,15.01,108.8,93.8,62.5,,,,,,,,,,,,,,,
2010,Miami FL,ACC,14.79,112.2,97.4,65.3,,,,,,,,,,,,,,,
2010,VCU,CAA,14.39,113.2,98.8,68.2,,,,,,,,,,,,,,,
2010,Illinois,B10,14.38,109.2,94.8,66.6,,,,,,,,,,,,,,,
2010,Wake Forest,ACC,14.12,107.1,93.0,68.7,,,,,,,,,,,,,,,
2010,Siena,MAAC,13.86,109.4,95.5,69.2,,,,,,,,,,,,,,,
2010,Rhode Island,A10,13.54,112.6,99.1,67.6,,,,,,,,,,,,,,,
2010,North Carolina,ACC,13.39,107.4,94.0,70.4,,,,,,,,,,,,,,,
2010,UAB,CUSA,12.73,104.6,91.8,64.1,,,,,,,,,,,,,,,
2010,Alabama,SEC,12.55,107.9,95.3,64.2,,,,,,,,,,,,,,,
2010,Wichita St.,MVC,12.26,108.9,96.6,64.5,,,,,,,,,,,,,,,
2010,Wright St.,Horz,12.1,108.6,96.5,61.8,,,,,,,,,,,,,,,
2010,Seton Hall,BE,12.05,112.7,100.7,69.5,,,,,,,,,,,,,,,
2010,St. John's,BE,11.97,106.5,94.5,64.2,,,,,,,,,,,,,,,
2010,Cincinnati,BE,11.92,106.3,94.4,65.3,,,,,,,,,,,,,,,
2010,North Carolina St.,ACC,11.49,106.1,94.6,64.5,,,,,,,,,,,,,,,
2010,Michigan,B10,11.48,107.4,95.9,61.8,,,,,,,,,,,,,,,
2010,Northeastern,CAA,11.32,106.5,95.2,60.3,,,,,,,,,,,,,,,
2010,Texas Tech,B12,11.14,108.8,97.6,70.7,,,,,,,,,,,,,,,
2010,Iowa St.,B12,11.09,107.2,96.1,67.5,,,,,,,,,,,,,,,
2010,Boston College,ACC,10.87,110.7,99.8,64.1,,,,,,,,,,,,,,,
2010,Missouri St.,MVC,10.85,111.8,100.9,64.5,,,,,,,,,,,,,,,
2010,Virginia,ACC,10.76,108.0,97.2,61.7,,,,,,,,,,,,,,,
2010,USC,P10,10.63,96.7,86.1,62.2,,,,,,,,,,,,,,,
2010,South Florida,BE,10.52,107.8,97.3,63.6,,,,,,,,,,,,,,,
2010,Portland,WCC,10.28,110.6,100.4,63.1,,,,,,,,,,,,,,,
2010,Nevada,WAC,10.2,112.8,102.6,68.7,,,,,,,,,,,,,,,
2010,Marshall,CUSA,10.18,110.1,99.9,68.5,,,,,,,,,,,,,,,
2010,Wofford,SC,10.12,104.6,94.4,63.5,,,,,,,,,,,,,,,
2010,Tulsa,CUSA,9.87,107.6,97.7,66.0,,,,,,,,,,,,,,,
2010,Northwestern,B10,9.77,113.0,103.2,62.8,,,,,,,,,,,,,,,
2010,South Carolina,SEC,9.06,106.5,97.4,68.7,,,,,,,,,,,,,,,
2010,Kent St.,MAC,8.84,106.6,97.8,66.8,,,,,,,,,,,,,,,
2010,Arizona,P10,8.83,108.4,99.5,67.6,,,,,,,,,,,,,,,
2010,Houston,CUSA,8.79,112.0,103.2,71.1,,,,,,,,,,,,,,,
2010,Illinois St.,MVC,8.77,107.5,98.7,64.6,,,,,,,,,,,,,,,
2010,Providence,BE,8.7,116.0,107.3,73.3,,,,,,,,,,,,,,,
2010,Georgia,SEC,8.68,109.8,101.1,64.1,,,,,,,,,,,,,,,
2010,Colorado,B12,8.63,113.1,104.5,67.0,,,,,,,,,,,,,,,
2010,Nebraska,B12,8.28,107.0,98.7,62.8,,,,,,,,,,,,,,,
